Number,dateReported,timeReported,startDate,offenseCode,offenseDescription,streetAddress,cityDescription,stateDescription,zipCode,geolocation,Booked,DAComplaint,Cited,burglaryFactor,felonyMisdemeanor
MP20007095,3/8/20, 12:28:07 PM,"Mar 8, 2020, 12:28:07 PM",245 (A)(1) PC,245 (A)(1) PC FORCE OR ADW NOT FIREARM:GBI LIKELY: FELONY 04 Aggravated Assault 1231,4342 DALE RD,MO,CALIFORNIA,95356,"37.70331423,-121.0498041",1,0,0,,FELONY
MP20007124,3/8/20, 10:16:37 PM,"Mar 8, 2020, 10:16:37 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,319 CHARLES AVE,MODESTO,CALIFORNIA,95350,"37.67510093,-120.9885205",1,0,0,,
MP20007128,3/8/20, 10:22:13 PM,"Mar 8, 2020, 10:08:00 PM",211 PC,211 PC ROBBERY 03 Robbery 853,3501 MC HENRY AVE,MODESTO,CALIFORNIA,95356,"37.69043492,-120.9949939",0,0,0,,FELONY
MP20007119,3/8/20, 7:49:10 PM,"Mar 8, 2020, 6:16:00 PM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,2600 STANDIFORD AVE,MO,,,"37.68518226,-121.0433601",0,0,0,RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20007106,3/8/20, 3:32:00 PM,"Mar 7, 2020, 11:30:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,701 GLEN ARBOR WAY,MO,,95358,"37.59690321,-121.0015886",0,0,0,,FELONY
MP20007130,3/8/20, 11:58:00 PM,"Mar 8, 2020, 4:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,701 MARIN AVE,MO,,95358,"37.59846182,-121.0015697",0,0,0,,FELONY
MP20007094,3/8/20, 12:37:00 PM,"Mar 7, 2020, 8:30:00 PM",488 PC,488 PC PETTY THEFT 06 Theft 2305,1924 YELLOW OAK DR,MODESTO,CALIFORNIA,95354,"37.6476119,-120.9638707",0,0,0,,MISDEMEANOR
MP20007137,3/9/20, 2:28:02 AM,"Mar 9, 2020, 2:28:02 AM",245 (A)(1) PC,245 (A)(1) PC FORCE OR ADW NOT FIREARM:GBI LIKELY: FELONY 04 Aggravated Assault 1231,400 SYLVAN AVE,MO,CALIFORNIA,95350,"37.68903415,-120.9893035",0,0,0,,FELONY
MP20007166,3/9/20, 10:27:53 AM,"Mar 9, 2020, 10:27:53 AM",245 (A)(1) PC,245 (A)(1) PC FORCE OR ADW NOT FIREARM:GBI LIKELY: FELONY 04 Aggravated Assault 1231,1524 MC HENRY AVE,MODESTO,CALIFORNIA,95350,"37.66614475,-120.9925891",1,0,0,,FELONY
MP20007141,3/9/20, 7:04:01 AM,"Mar 9, 2020, 7:04:01 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,705 2ND ST,MODESTO,CALIFORNIA,95351,"37.63189638,-121.0049981",0,0,0,,FELONY
MP20007142,3/9/20, 7:55:00 AM,"Mar 9, 2020, 12:05:00 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,L ST & 11TH ST,MODESTO,CALIFORNIA,95354,"37.64314608,-121.0016555",0,0,0,RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20007144,3/9/20, 7:48:00 AM,"Mar 8, 2020, 7:00:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,825 15TH ST,MODESTO,CALIFORNIA,95354,"37.64236726,-120.993586",0,0,0,,FELONY
MP20007145,3/9/20, 7:36:05 AM,"Mar 9, 2020, 7:36:05 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,814 2ND ST,MO,,95351,"37.63346186,-121.0058118",0,0,0,,FELONY
MP20007149,3/9/20, 7:36:00 AM,"Mar 8, 2020, 8:00:00 PM",487 (A) PC,487 (A) PC GRAND THEFT:MONEY/LABOR/PROPERTY OVER $400: FELONY 06 Theft 2284,617 WENDY CT,MODESTO,CALIFORNIA,95356,"37.69487776,-120.9865302",0,0,0,,FELONY
MP20007150,3/9/20, 9:33:00 AM,"Mar 8, 2020, 5:00:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,605 5TH ST,MODESTO,CALIFORNIA,95351,"37.63316541,-121.0009533",0,0,0,NON-RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20007151,3/9/20, 9:17:05 AM,"Mar 7, 2020, 2:00:00 PM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,522 MYRTLE AVE,MODESTO,CALIFORNIA,95350,"37.65207324,-121.0060904",0,0,0,NON-RESIDENCE - UNKNOWN,FELONY
MP20007163,3/9/20, 11:06:00 AM,"Mar 7, 2020, 2:00:00 PM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,1424 COFFEE RD,MODESTO,CALIFORNIA,95355,"37.66434806,-120.9753396",0,0,0,NON-RESIDENCE - UNKNOWN,FELONY
MP20007203,3/9/20, 3:45:00 PM,"Sep 5, 2019, 11:00:00 AM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,3937 E E ORANGEBURG AVE,MODESTO,CALIFORNIA,95355,"37.66368576,-120.9222547",0,0,0,NON-RESIDENCE - UNKNOWN,FELONY
MP20007215,3/9/20, 4:19:41 PM,"Mar 9, 2020, 4:00:00 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,645 CHICAGO AVE,MODESTO,CALIFORNIA,95351,"37.62615839,-121.0171302",1,0,0,,FELONY
MP20007140,3/9/20, 5:44:20 AM,"Mar 9, 2020, 5:44:20 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,708 2ND ST,MO,,95351,"37.63234443,-121.0044784",0,0,0,,FELONY
MP20007156,3/9/20, 7:50:00 AM,"Mar 8, 2020, 10:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,2301 POWELL DR,MO,,95350,"37.67698598,-121.0357035",0,0,0,,FELONY
MP20007164,3/9/20, 10:45:00 AM,"Mar 6, 2020, 9:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,E E ORANGEBURG AVE & EL VECINO AVE,MODESTO,CALIFORNIA,95350,"37.66357599,-120.9802498",0,0,0,,FELONY
MP20007165,3/9/20, 8:21:29 AM,"Mar 8, 2020, 8:40:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,2501 PRESCOTT RD,MO,,95350,"37.67842266,-121.0317216",0,0,0,,FELONY
MP20007167,3/9/20, 10:52:00 AM,"Mar 8, 2020, 10:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,1001 FLORENCE AVE,MODESTO,CALIFORNIA,95351,"37.62981507,-121.0210734",0,0,0,,FELONY
MP20007231,3/9/20, 8:17:00 PM,"Feb 20, 2020, 1:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,234 LEON AVE,MO,,95351,"37.62857831,-121.0098204",0,0,0,,FELONY
MP20007155,3/9/20, 9:43:00 AM,"Mar 7, 2020, 5:00:00 PM",488 PC,488 PC PETTY THEFT 06 Theft 2305,2617 GARVEY AVE,MODESTO,CALIFORNIA,95350,"37.67897313,-121.042581",0,0,0,,MISDEMEANOR
MP20007229,3/9/20, 3:03:58 PM,"Mar 5, 2020, 12:00:00 AM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,1508 CITRUS DR,MO,,95350,"37.6655321,-120.9777507",0,0,0,RESIDENCE - UNKNOWN,FELONY
MP20007244,3/10/20, 4:20:41 AM,"Mar 10, 2020, 4:20:41 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,2421 YOSEMITE BLVD,MO,CALIFORNIA,95354,"37.63852394,-120.9514034",1,0,0,,
MP20007334,3/10/20, 1:51:10 PM,"Mar 10, 2020, 9:00:00 AM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,3000 SHERWOOD AVE,MODESTO,CALIFORNIA,95350,"37.6819676,-120.9975874",0,0,0,,FELONY
MP20007305,3/10/20, 12:25:43 PM,"Mar 9, 2020, 11:00:00 AM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,1807 W HATCH RD,MODESTO,CALIFORNIA,95351,"37.60641269,-121.0189356",1,0,0,,FELONY
MP20007353,3/10/20, 6:42:26 PM,"Mar 10, 2020, 6:16:00 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,2600 COFFEE RD,MODESTO,CALIFORNIA,95355,"37.67839647,-120.9755392",1,0,0,,FELONY
MP20007353,3/10/20, 6:42:26 PM,"Mar 10, 2020, 6:16:00 PM",245 (A)(1) PC,245 (A)(1) PC FORCE OR ADW NOT FIREARM:GBI LIKELY: FELONY 04 Aggravated Assault 1231,2600 COFFEE RD,MODESTO,CALIFORNIA,95355,"37.67839647,-120.9755392",1,0,0,,FELONY
MP20007311,3/10/20, 1:19:05 PM,"Mar 10, 2020, 1:19:05 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,1910 MUNCY DR,MO,,95350,"37.67276642,-121.0250983",1,1,0,,FELONY
MP20007349,3/10/20, 5:32:32 PM,"Mar 10, 2020, 3:00:00 AM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,3001 HAHN DR,MODESTO,CALIFORNIA,95350,"37.68283441,-121.045842",0,0,0,RESIDENCE - UNKNOWN,FELONY
MP20007355,3/10/20, 7:49:00 PM,"Mar 10, 2020, 5:30:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,3801 PELANDALE AVE,MODESTO,CALIFORNIA,95356,"37.70145898,-121.0655914",0,0,0,,FELONY
MP20007362,3/10/20, 8:19:44 PM,"Mar 10, 2020, 8:19:44 PM",487 (A) PC,487 (A) PC GRAND THEFT:MONEY/LABOR/PROPERTY OVER $400: FELONY 06 Theft 2284,2812 LAHONTAN DR,MO,,95358,"37.64911054,-121.0479814",0,0,0,,FELONY
MP20800649,3/10/20, 2:44:00 PM,"Mar 5, 2020, 11:40:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,1816 EDGEBROOK DR,MODESTO,CALIFORNIA,95354,"37.64741329,-120.9651205",0,0,0,,FELONY
MP20007323,3/10/20, 2:11:00 PM,"Mar 10, 2020, 8:00:00 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,2905 YOSEMITE BLVD,MODESTO,CALIFORNIA,95354,"37.63819677,-120.9411896",0,0,0,,MISDEMEANOR
MP20007304,3/10/20, 1:34:00 PM,"Mar 10, 2020, 9:00:00 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,1001 9TH ST,MODESTO,CALIFORNIA,95354,"37.63944629,-121.0017707",0,0,0,,MISDEMEANOR
MP20007250,3/10/20, 8:08:00 AM,"Mar 10, 2020, 6:20:00 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,2004 NITA ALEXANDER CT,MODESTO,CALIFORNIA,95358,"37.64629926,-121.0385054",0,0,0,,MISDEMEANOR
MP20007371,3/10/20, 9:58:19 PM,"Mar 10, 2020, 9:58:19 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,2213 MONTE CARLO AVE,MO,,95350,"37.67556801,-121.0088754",0,0,0,,FELONY
MP20007301,3/10/20, 1:00:17 PM,"Mar 10, 2020, 1:00:17 PM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,3913 PRESCOTT RD,MODESTO,CALIFORNIA,95356,"37.69604792,-121.0320798",0,0,0,RESIDENCE - DAY (6AM - 6PM),FELONY
MP20007430,3/11/20, 12:43:00 PM,"Mar 10, 2020, 5:30:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,301 BONITA AVE,MODESTO,CALIFORNIA,95354,"37.64190829,-120.9821139",0,0,0,,FELONY
MP20007388,3/11/20, 7:18:58 AM,"Mar 11, 2020, 7:18:58 AM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,1000 W RUMBLE RD,MODESTO,,,"37.68106603,-121.0060387",0,0,0,,FELONY
MP20007428,3/11/20, 11:48:54 AM,"Mar 11, 2020, 11:48:54 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,809 BARHAM CT,MO,CALIFORNIA,95350,"37.66622653,-121.0035002",1,0,0,,MISDEMEANOR
MP20007390,3/11/20, 3:42:55 AM,"Feb 13, 2020, 8:00:00 AM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,1513 ROBERTSON RD,MODESTO,CALIFORNIA,95351,"37.61352143,-121.0123792",0,0,0,,FELONY
MP20007390,3/11/20, 3:42:55 AM,"Feb 13, 2020, 8:00:00 AM",245 (A)(4) PC,245 (A)(4) PC ASSAULT WITH DEADLY WEAPON:  POSSIBLE GBI: FELONY 04 Aggravated Assault 1236,1513 ROBERTSON RD,MODESTO,CALIFORNIA,95351,"37.61352143,-121.0123792",0,0,0,,FELONY
MP20007410,3/11/20, 8:20:00 AM,"Mar 11, 2020, 8:12:00 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,1428 WATER ST,MODESTO,CALIFORNIA,95355,"37.66439079,-120.9743557",0,0,0,,FELONY
MP20007479,3/11/20, 6:00:00 PM,"Mar 9, 2020, 6:00:00 PM",487 (A) PC,487 (A) PC GRAND THEFT:MONEY/LABOR/PROPERTY OVER $400: FELONY 06 Theft 2284,2201 YOSEMITE BLVD,MODESTO,CALIFORNIA,95354,"37.63858444,-120.9566967",0,0,0,,FELONY
MP20007481,3/11/20, 7:11:07 PM,"Mar 11, 2020, 7:00:00 PM",664 /211 PC,664 /211 PC ATTEMPTED ROBBERY 03 Robbery 2900,420 H ST,MO,,95351,"37.63468702,-121.0028229",0,0,0,NON-RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20007494,3/11/20, 10:32:19 PM,"Mar 11, 2020, 10:32:19 PM",211 PC,211 PC ROBBERY 03 Robbery 853,719 I ST,MODESTO,CALIFORNIA,95354,"37.63799937,-121.0015638",0,0,0,,FELONY
MP20007475,3/11/20, 5:02:50 PM,"Mar 11, 2020, 5:02:50 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,UNKNOWN,,,,,0,0,0,,FELONY
MP20007387,3/11/20, 7:30:56 AM,"Mar 11, 2020, 7:06:00 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,707 7TH ST,MO,,95354,"37.63540267,-121.0003031",0,0,0,,FELONY
MP20007460,3/11/20, 3:56:00 PM,"Mar 10, 2020, 4:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,3601 PRESCOTT RD,MO,,,"37.69164156,-121.032385",0,0,0,,FELONY
MP20800654,3/11/20, 6:20:00 AM,"Mar 10, 2020, 8:55:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,E E ORANGEBURG AVE & OAKDALE RD,MODESTO,CALIFORNIA,95355,"37.66355547,-120.9575349",0,0,0,,FELONY
MP20800661,3/11/20, 3:50:00 PM,"Mar 11, 2020, 12:10:00 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,2812 MARCH CT,MODESTO,CALIFORNIA,95358,"37.65865885,-121.0477382",0,0,0,,FELONY
MP20800662,3/11/20, 4:18:00 PM,"Mar 11, 2020, 3:10:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,1601 COFFEE RD,MODESTO,CALIFORNIA,95350,"37.66736183,-120.9757585",0,0,0,,FELONY
MP20800666,3/11/20, 7:35:00 PM,"Mar 8, 2020, 7:25:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,1231 11TH ST,MODESTO,CALIFORNIA,95354,"37.64341151,-121.0020671",0,0,0,,FELONY
MP20007487,3/11/20, 3:29:08 PM,"Mar 11, 2020, 3:29:08 PM",245 (A)(1) PC,245 (A)(1) PC FORCE OR ADW NOT FIREARM:GBI LIKELY: FELONY 04 Aggravated Assault 1231,2912 LARAMIE DR,MODESTO,CALIFORNIA,95355,"37.66008872,-120.940319",0,0,0,,
MP20007431,3/12/20, 12:33:22 PM,"Mar 12, 2020, 12:33:22 PM",245 (A)(2) PC,245 (A)(2) PC ASSAULT WITH FIREARM ON PERSON: FELONY 04 Aggravated Assault 1233,1928 COBBLESTONE MANOR DR,MO,,,"37.67160027,-120.941903",1,0,0,,FELONY
MP20007431,3/12/20, 12:33:22 PM,"Mar 12, 2020, 12:33:22 PM",245 (A)(2) PC,245 (A)(2) PC ASSAULT WITH FIREARM ON PERSON: MISD 04 Aggravated Assault 1232,1928 COBBLESTONE MANOR DR,MO,,,"37.67160027,-120.941903",1,0,0,,FELONY
MP20007504,3/12/20, 2:42:55 AM,"Mar 11, 2020, 6:30:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,408 PARADISE RD,MODESTO,,,"37.62713675,-121.0122353",0,0,0,NON-RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20007522,3/12/20, 9:20:35 AM,"Mar 11, 2020, 1:00:00 PM",488 PC,488 PC PETTY THEFT 06 Theft 2305,2025 W ORANGEBURG AVE,MODESTO,CALIFORNIA,95350,"37.66563142,-121.0286084",0,0,0,,MISDEMEANOR
MP20007506,3/12/20, 5:35:33 AM,"Mar 12, 2020, 5:35:33 AM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,1100 CARVER RD,MO,,95350,"37.65941594,-121.0209539",0,0,0,NON-RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20007505,3/12/20, 4:54:25 AM,"Mar 12, 2020, 4:54:25 AM",664 /460 (B) PC,664 /460 (B) PC ATTEMPTED BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2912,840 OAKDALE RD,MO,CALIFORNIA,95355,"37.6547612,-120.9565287",0,0,0,NON-RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20007532,3/12/20, 9:47:53 AM,"Mar 12, 2020, 9:47:53 AM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,"BENSON AVE, MO / OREGON DR, MO ( 46/D3 )",MODESTO,CALIFORNIA,,"37.63104178,-120.9731048",1,0,0,,FELONY
MP20007603,3/12/20, 7:16:06 PM,"Mar 12, 2020, 7:16:06 PM",211 PC,211 PC ROBBERY 03 Robbery 853,MC HENRY AVE,MODESTO,CALIFORNIA,95354,"37.67454894,-120.9940837",0,0,0,,FELONY
MP20007508,3/12/20, 6:27:56 AM,"Mar 12, 2020, 12:31:00 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,2400 DANA LN,MO,,95350,"37.67646618,-120.985623",0,0,0,,FELONY
MP20007513,3/12/20, 8:30:00 AM,"Mar 11, 2020, 9:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,3500 SAN CLEMENTE AVE,MO,,,"37.69024573,-121.0279265",0,0,0,,FELONY
MP20007550,3/12/20, 11:23:00 AM,"Mar 12, 2020, 11:00:00 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,"I ST, MO / 11TH ST, MO ( 46/A1 )",,,,"37.64024998,-120.9981957",0,0,0,,FELONY
MP20007598,3/12/20, 8:04:00 PM,"Mar 12, 2020, 8:04:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,1316 MARIN AVE,MO,,95358,"37.59807431,-121.0105008",0,0,0,,FELONY
MP20007605,3/12/20, 6:58:08 PM,"Nov 16, 2019, 6:58:00 PM",289 (B) PC,289 (B) PC SEXUAL PENETRATION W/FOREIGN OBJ:VICTIM INCAPABLE CONSENT 02a. Rape 1618,1304 BRANCH LN,MODESTO,CALIFORNIA,95355,"37.66274955,-120.9104869",0,0,0,,FELONY
MP20007605,3/12/20, 6:58:08 PM,"Nov 16, 2019, 6:58:00 PM",243.4 (A) PC,243.4 (A) PC SEXUAL BATTERY: FELONY 04 Aggravated Assault 1199,1304 BRANCH LN,MODESTO,CALIFORNIA,95355,"37.66274955,-120.9104869",0,0,0,,FELONY
MP20007525,3/12/20, 6:32:00 AM,"Mar 12, 2020, 12:30:00 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,1103 ARC WAY,MODESTO,CALIFORNIA,95350,"37.64857168,-121.0073808",0,0,0,RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20007534,3/12/20, 10:56:49 AM,"Mar 12, 2020, 10:30:00 AM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,3009 DEGAS LN,MO,,95355,"37.67016466,-120.938236",1,0,0,,
MP20007534,3/12/20, 10:56:49 AM,"Mar 12, 2020, 10:30:00 AM",245 (A)(4) PC,245 (A)(4) PC ASSAULT WITH DEADLY WEAPON:  POSSIBLE GBI: FELONY 04 Aggravated Assault 1236,3009 DEGAS LN,MO,,95355,"37.67016466,-120.938236",1,0,0,,FELONY
MP20007617,3/12/20, 9:09:00 PM,"Mar 12, 2020, 6:00:00 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,946 MC HENRY AVE,MO,,95354,"37.65712902,-120.9933877",0,0,0,,FELONY
MP20800674,3/12/20, 1:11:00 PM,"Mar 11, 2020, 6:00:00 PM",488 PC,488 PC PETTY THEFT 06 Theft 2305,1505 WESTBROOK CT,MODESTO,CALIFORNIA,95358,"37.6566608,-121.0393534",0,0,0,,MISDEMEANOR
MP20800701,3/12/20, 8:19:00 PM,"Feb 8, 2020, 12:00:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,3000 SISK RD,MODESTO,CALIFORNIA,95350,"37.68240334,-121.0493898",0,0,0,,FELONY
MP20007606,3/12/20, 7:56:55 PM,"Mar 12, 2020, 6:30:00 AM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,500 KANSAS AVE,MODESTO,CALIFORNIA,95351,"37.64518522,-121.0137425",0,0,0,RESIDENCE - DAY (6AM - 6PM),FELONY
MP20007682,3/13/20, 4:30:33 PM,"Mar 6, 2020, 4:30:00 PM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,3937 E ORANGEBURG AVE,MODESTO,CALIFORNIA,95355,"37.66375204,-120.9218145",0,0,0,NON-RESIDENCE - UNKNOWN,FELONY
MP20007637,3/13/20, 8:28:00 AM,"Mar 12, 2020, 6:52:00 AM",487 (C) PC,487 (C) PC GRAND THEFT FROM PERSON: FELONY 06 Theft 2289,1177 NORWEGIAN AVE,MODESTO,CALIFORNIA,95350,"37.6717174,-120.9790164",0,0,0,,FELONY
MP20007714,3/13/20, 1:10:57 PM,"Mar 13, 2020, 11:20:00 AM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,421 MC HENRY AVE,MODESTO,CALIFORNIA,95354,"37.65019117,-120.994148",0,0,0,NON-RESIDENCE - DAY (6AM - 6PM),FELONY
MP20007661,3/13/20, 10:32:13 AM,"Mar 8, 2020, 1:00:00 PM",243 (D) PC,243 (D) PC BATTERY W/SERIOUS BODILY INJURY: FELONY 04 Aggravated Assault 1192,UNK LOCATION,MODESTO,CALIFORNIA,,,0,0,0,,FELONY
MP20007643,3/13/20, 10:08:48 AM,"Mar 4, 2020, 10:00:00 AM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,3701 SPRINGCREEK DR,MODESTO,CALIFORNIA,95355,"37.66072075,-120.927315",0,0,0,RESIDENCE - UNKNOWN,FELONY
MP20007728,3/13/20, 11:57:37 PM,"Mar 13, 2020, 11:57:37 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,106 LITA CT,MODESTO,CALIFORNIA,95351,"37.61642719,-120.9896312",0,0,0,,FELONY
MP20007725,3/13/20, 9:14:06 PM,"Mar 13, 2020, 7:00:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,701 H ST,MODESTO,CALIFORNIA,95354,"37.63683471,-121.0007975",0,0,0,,FELONY
MP20007705,3/13/20, 6:49:40 PM,"Mar 13, 2020, 6:49:40 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,705 RACHELLE DR,MO,CALIFORNIA,95351,"37.6413781,-121.0194681",1,0,0,,FELONY
MP20007620,3/13/20, 2:11:00 AM,"Mar 12, 2020, 9:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,1324 CRIBARI DR,MO,,95358,"37.59526212,-121.0109998",0,0,0,,FELONY
MP20007627,3/13/20, 5:30:00 AM,"Mar 13, 2020, 2:00:00 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,1812 JARDIN WAY,MO,,95358,"37.60295566,-121.0174061",0,0,0,,FELONY
MP20007634,3/13/20, 8:05:00 AM,"Mar 12, 2020, 8:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,613 PARK HURST WAY,MO,,95358,"37.59766369,-121.0002463",0,0,0,,FELONY
MP20007663,3/13/20, 12:33:17 PM,"Mar 13, 2020, 3:00:00 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,306 ROSINA AVE,MO,,95354,"37.64161057,-120.9682941",0,0,0,,FELONY
MP20007699,3/13/20, 4:17:00 PM,"Mar 12, 2020, 5:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,329 WILSON AVE,MO,,95354,"37.64347805,-120.9780583",0,0,0,,FELONY
MP20007712,3/13/20, 5:50:53 PM,"Mar 13, 2020, 5:50:53 PM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,312 W MORRIS AVE,MODESTO,CALIFORNIA,95354,"37.65092695,-120.997254",0,0,0,NON-RESIDENCE - UNKNOWN,FELONY
MP20800704,3/13/20, 10:23:00 AM,"Mar 11, 2020, 4:00:00 AM",487 (A) PC,487 (A) PC GRAND THEFT:MONEY/LABOR/PROPERTY OVER $400: MISD 06 Theft 2285,4225 GABRIEL WAY,MODESTO,CALIFORNIA,95356,"37.6988239,-120.9904988",0,0,0,,FELONY
